25879.8271425865	32351.0792195961	50391.1153377757	89895.7036002268	85863.3229353006	61357.0393169818	95087.2305130529	7576.02931600804	45622.1330747607	49946.9858360361	68712.8550275277	52987.931634037	45926.7594162295	56236.1610273479	40263.7837583171	31608.8048712862	99177.6382196993	45313.5408007139	37489.5648533465	93948.7292938668	47023.8258879624	34860.5483815084	49244.2874485018	21673.3405266986	40340.9419243253	30494.3061829367	32178.4776524309	33227.7203230219	65257.9977922547	24991.5121758476	13552.0139677206	26544.9665980198	21137.5923248665	42482.4092153987	37271.1421045359	55804.3631029952	87052.1632949471	62366.2093876222	27052.474363763	47742.8078444763	39074.8987544607	42970.7951399797	41502.3554817273	33563.9058987096	42347.2621167075	45740.6891048779	66974.4337435139	58423.8964338299	35463.3719725103	83264.914844417	20432.1232340321	45268.8548693878	83747.7292152869	91024.6953389436	52152.8445902628	97292.0812881867	98353.3400046387	62892.3612602292	59296.9521516697	28206.2685613789	79198.747473729	79888.5964731969	51799.7327766351	104596.5337258	23749.3026241402	58237.6167924263	17211.3885112822	18678.7352527998	89398.6588600077	21033.7723124867	86211.8409546286	62534.3993874563	23791.7916164646	81934.6728115224	74349.1303454977	67717.9827817326	27133.129214539	96241.9156206552	10264.2601443052	51532.2148553166	9675.13972959773	33498.6990767292	43795.1120344225	98281.7293392623	83391.2294822141	100166.219176639	39731.1530987649	101145.219867607	25141.6892184062	35231.1521832867	42071.0758745385	73654.9218436427	34706.7303106873	21805.4219070588	43518.7552437004	82798.4669350429	17433.742188467	66264.8987033613	86015.3872715964	3731.99222348596	22704.2522656761	48663.7474029491	57893.2047485659	43820.0774275244	36802.9821192756	95536.5547632626	47473.4309128575	11391.5952146777	49281.3948437718	8878.31551779816	29089.339827427	66211.6223578331	58299.472999348	28446.9734806845	66699.4896605183	11483.8635352634	80133.079705302	14977.92370919	76685.5731386051	19215.3453027272	38011.4822310324	58639.5517641244	74027.5524217276	72253.5526356932	17374.6582781426	106477.287787148	82070.891137975	60420.5316578698	26243.3133992648	48313.8063210666	32841.1729751539	28899.1018512631	89757.8289981363	94218.3304888172	34146.5603558146	56468.0210146702	7125.20345104629	51228.6375840582	77037.0048324949	86789.4232018336	16525.4643275537	92211.6055108658	26991.8680442129	63153.4822346019	57459.6010349617	29320.0247121433	73342.5836240219	62572.1997171381	39877.3201555401	73274.3284657489
97419.7353387167	70590.8228961121	34193.2645397008	45949.8256642591	14892.7541817704	33532.5846582846	30655.4269355469	79027.1419795811	53480.5686148317	72907.7607429147	74295.8312892995	31646.3456738186	74031.4051434101	67978.842118171	87252.3898119333	63775.8213185947	41888.5955896665	88541.6806487372	109676.341240484	54871.0760139821	49971.1340295291	54118.5779648195	55489.7415975408	92957.3949417922	46004.8550870275	74928.7310304158	86286.5879735365	51372.7132837521	19942.0462273485	98807.2143144641	97021.4805861337	81163.6515021427	94625.1020735635	54022.6762329091	107024.141293288	70137.6122113463	63346.9905241967	59520.1029682767	65805.5122989741	41378.5523619213	59924.5588866127	89673.7844262957	76036.81905873	80226.5019963589	92728.220496692	71384.1975902608	53229.1021869758	66829.5829949293	111488.122337512	2338.22717515882	91161.248053232	83826.9730949882	72612.1535480421	39058.0519512157	52001.7263966199	38694.0538087875	49100.9814573099	36357.2388194838	34724.629181385	57888.2066584773	73283.8202177104	4837.32759101825	69600.0129065908	20391.2854079635	103492.342006134	73127.9500260408	81738.8535894033	84576.4998964111	35643.8197942698	79997.9877028322	32703.2469719335	24183.032710457	94922.073209016	71199.1142251167	41847.2081783614	66260.5395282801	67683.569548978	24750.2373093816	93830.8609695129	78710.0002788963	83171.9932926086	90142.0722986838	40788.5443875219	22377.6045454772	36556.3859350955	40829.2230778289	85527.4723212013	17002.2941797877	104941.321606117	60423.1585109494	52752.6529799368	67289.5533301329	79290.9561731428	63299.3624045416	78211.4659024829	10714.1665996043	78324.5257804271	77523.3832716107	28706.1199821426	80847.9524168874	85771.2757234779	57501.1322067024	66481.2816567729	41411.5159759972	51421.8420128611	51648.6558584004	67264.4375558014	73276.2359874307	35379.5900272163	76342.7588132454	57835.1523838138	23480.1667240992	46381.5164597507	60634.4961976191	17980.0245452202	74009.5880556726	45778.5789824086	99347.8488135562	51168.8171824965	76783.0304018826	58095.9868010155	80511.3313971722	65162.2133567454	18437.0453944652	101858.174003242	25254.9269652699	2941.83640961351	27540.7377773929	85000.2726547947	58896.5600346284	104278.475977701	99381.8846306301	6045.18368130709	44693.7912624852	111027.242393433	30529.0405617491	78748.3326526873	56512.6314262419	68751.1541825885	46821.1194555195	78481.7842040195	69463.0393668145	63740.6155876885	25524.1555964467	29689.0328576173	55599.3513290463	28746.1557794749	27961.285486261	50669.7371072315	19868.6016387112
36646.019077109	13515.409409692	47626.5465265815	54376.2117382235	65515.5895667322	68416.8502941445	67158.7198787622	38335.6106042983	19286.5005762957	4472.88641071988	23299.730950061	49925.2801586887	1746.28418604084	11802.6969036853	16748.8863379203	59281.5157632721	66519.1282078886	84903.0478255509	44745.192562202	55263.1441915299	64879.9429743816	26833.592388034	71247.088451016	34690.0464618677	50113.10132664	15091.0297400515	73322.2784824787	39144.692931092	54011.3199178183	39130.9703168142	48834.9080673918	66326.8046408619	66445.927116752	19959.0477474984	41223.8923977029	10708.8088698287	44880.3771514887	21329.427614882	22004.1546844294	57302.0041377993	64147.8658942779	18310.5688339693	76324.4383821692	14568.8019675884	83992.3216541815	977.088053346708	28643.9331253118	14335.8546260605	48989.8909489174	70171.7624332953	65154.1514224532	82986.7016682061	39135.4472658333	58653.9770655903	20615.7069196597	65800.3198267212	62464.6845126074	37098.3824308358	37637.4812978556	46555.7827131579	34238.5112325749	67761.2739417729	6968.81134885918	87984.7362938856	47287.8946080192	12762.1876814352	29321.1516827393	29608.7965076862	58522.3758748305	25239.8559039585	56683.1420082227	48911.7732747704	68904.2393659746	37466.6828341376	41071.3805065247	23757.0413351868	20483.5386340962	71585.6443479977	47345.8145295343	8314.59681177035	52988.0632932018	75853.0427428668	43402.8332446758	75504.6959937587	52017.5968651468	68162.257626185	15220.4701345464	84880.3017016896	48248.5210116212	60375.9618231896	61477.6845863614	29597.0371521052	13039.6204552255	43059.2838950181	79058.0423366765	65089.2776199161	28143.7411032761	20839.4125652858	58487.4805559342	43576.5119203075	65247.9936609185	72004.5304348921	13967.0298203679	39073.0656345746	28740.4920800124	58257.2228682829	5401.32017699685	39518.616443029	45056.4090063364	44733.2920532022	29713.7959615814	66253.5791920459	27372.3146577348	26014.7694903165	56916.1527514578	37010.742095859	44419.8493691551	56556.2519422429	38585.2030276139	57253.6725752637	61486.8177422117	14499.3687828177	30559.7069779651	54314.859689825	57795.6093972299	85615.1050710677	71061.5156833652	45291.0165571097	67872.8944145248	13494.5716175585	40470.4028204804	36848.4552704743	75114.9753371846	59641.4382949357	49402.8327623026	43338.0399605455	39149.156434116	16309.8942431007	32793.2330965708	50704.0532625668	29033.7997069872	48881.2259535659	24116.1866946877	46929.5992985329	58916.5449464131	42853.2783601388	47884.9884019458	44366.4762270509	56417.4079996898	72324.2205669578
66379.2190887627	66950.2816268293	57666.8273982794	109911.286248669	93910.5118403488	53326.9700940586	107758.92626409	44972.9332253323	71906.7642119607	84586.2656538049	101748.765902191	58919.9612915364	81258.210818416	88666.6640782671	79603.7103563025	25145.3174386021	115403.002531791	4675.23592664067	76900.6013398727	116404.562038912	36125.3040382348	58460.2454300751	31466.405026285	62404.0952757092	44080.5594204314	66986.98938356	8940.19539403272	47852.5216556523	72011.1838276042	65141.5521130616	50087.3824772593	14478.7057798324	26079.7380596651	68641.9150111128	77308.446731888	89007.267214508	113811.901648694	91196.0437432259	58352.4468868568	45447.2469172194	26438.2187480844	82554.5957425087	10336.6982574855	71708.7088181382	6684.42214352494	80181.0017851196	92991.0184079169	90255.685811793	73598.1585084281	85824.8265899041	23643.2352745297	5737.88872030483	114045.561182697	108139.788383704	78131.726261496	112730.784832492	117642.339291705	81394.4424529168	76274.1320512298	37485.7456389461	110434.875811964	82520.534146785	85168.9349801898	105884.681665715	61521.8523109839	92158.5844776247	56642.9807180537	58813.2934574011	105500.038975879	59738.9847504917	101742.784901593	72283.3247382086	23580.7241479575	112099.242511887	95147.3464078901	98353.9299185835	59790.6505127283	105916.961862265	47885.3173312057	87788.8192379001	31096.7114752146	9816.89048301404	53761.4187783486	105996.044165964	100942.347347224	115674.342576904	78754.8627350531	102702.555726134	62599.1914328544	27115.4270502495	33640.8609268874	103848.88268527	72499.5443134882	38123.8437745244	9018.12641474767	89366.9192190748	55500.8357739414	100549.602305029	99941.6004944203	40280.028174889	18455.1083344198	29543.8014012668	89652.6308499439	57272.5167153008	58548.3687023777	116460.771215367	80284.1075918273	41352.005731423	58481.7754360077	36766.9792635563	52957.2136509834	62763.1683863252	81693.2362175267	55524.1733450008	71683.6509244263	44181.5278891155	101777.825358884	43771.0851141228	100842.332951917	23319.5420224149	28715.2344118134	94646.7185895117	103475.274310859	81909.127148413	45738.3919237996	111225.077884119	83150.4501940678	72215.30099803	14686.31996777	77554.5335547083	72846.9970420823	69361.3803443549	92115.0795166253	112814.827954622	72007.2084006031	68563.1199221131	43932.409108139	79367.229915278	107206.189894354	107733.669249569	54652.9323897275	119996.158849538	56539.9116362674	74654.4368211237	56848.4056860182	41836.4316394651	88493.3009975952	75786.7275980204	36960.4721337101	68065.9430378017
96998.3942736466	72522.4314500486	78774.9917659124	30115.3949576374	61399.9706571843	96534.0132062411	48303.2046000539	96872.4145051017	60452.9864183266	56928.8054761874	39140.3110956932	79053.8498625663	61177.2647520681	49142.5661582303	74623.4010234796	107058.810316478	37873.8288967977	135946.038225117	102817.120269417	21212.0005666605	103865.542297845	73699.1177547754	111267.147559752	95490.4571757693	90094.1579399506	75456.6534247359	126843.026404733	83946.4342500964	71156.9428556552	99577.487787426	109563.196015672	119759.956564812	124297.308142296	63796.270198625	99115.3692938865	50229.260638944	17940.3404883279	42092.8202362122	77635.4571558948	93082.5189951556	108673.857289078	74359.2116853186	124769.794904756	75365.9555791116	136935.360957778	60309.2361369981	38813.2522482645	46689.0310704738	107946.175243378	73963.7402501569	122282.350957325	132687.174504358	22290.9918477916	37398.4084193676	53934.6725860146	40395.5922991361	28934.252084982	52543.6138556726	57886.9219507312	94267.4219078502	27584.1191748132	74316.1283120651	53945.1002496088	77669.3278607414	107958.425297537	49048.1875663443	89703.548694418	90355.3816306705	40673.3845454446	85697.7667366067	43366.7649713091	67412.2281996501	126338.096375728	23680.4377661429	39137.7962744141	37190.4531334249	77310.729513608	56026.4284154965	107848.14787749	58439.1321587623	110171.523874879	130102.946238584	79983.0493525265	60996.6509613845	39803.8535744526	39843.7546511248	73705.6789152133	76442.1317348772	108827.651029375	106202.920128731	102958.832299052	31295.4159118857	73846.8831097291	94289.2475819902	127594.991222827	65380.2312984903	87932.7823904629	43491.9356046652	47392.752648569	101786.816370461	120623.445279341	112842.659284634	47138.8855107125	75638.4650866727	73290.2496993255	24916.1518707913	57512.2610511189	95877.0572256647	76876.6992423545	101246.897119944	79625.3711366458	88312.8822924933	50100.8558998998	78064.0984281808	73648.6291414112	94093.1697748367	32823.6918525714	116921.239454512	31377.3016497146	111245.59448191	105820.530969515	52916.2994922156	30538.7313872682	62495.8012169418	118357.064239867	69372.0708486881	77208.5980568492	65314.2960160388	122337.022343646	56265.4187616734	99540.4771723766	96714.8584024491	73912.8479473381	32173.1285079387	108686.487055458	67561.7154060215	97469.3572069564	53641.2941807267	28120.4739724405	29556.7862810008	88751.8440896269	12207.2263210643	78321.1626067129	64042.6947901579	86509.4121278057	89911.4192844912	50925.4059891597	61501.5768738991	98001.8563916937	90235.1958943421
91285.0651241931	63602.9088902214	31048.3074455088	37017.7172821284	7803.10402820475	36367.6234317239	23883.5211909824	74485.9641668696	45792.3428304486	64445.6720906438	64929.000422453	28917.8524990476	65849.4637157649	59110.2261643793	79609.1623132429	62971.7702790575	34511.2208138873	89468.7348408421	103197.221691835	45944.384482155	50977.3978080134	48209.9497888851	57282.4363150737	87008.4046263981	44179.9587021428	68020.9407494162	85801.1337128695	47500.1687311436	15560.7954418854	92844.3507467914	92425.1056607531	80143.3956655066	92470.1753832609	46725.2559913678	100378.948699456	61302.2874611113	53875.6479193698	50309.3530968003	59711.6514962563	41156.9597897749	60158.8689765496	81888.5430921995	76898.7248369396	73016.905288416	93117.6392831446	63216.207322068	43815.7863776031	57835.4370174226	105390.021620878	7272.04952693579	89142.1799024772	84938.8162446787	63029.7733361024	30580.8452655413	43629.5699563689	31317.9741345472	40934.2160231752	27509.6024419353	26619.6599357411	55299.2923308254	63707.6515235272	7334.59275758823	61008.0562360762	24748.309940919	98082.7818742675	64181.0547996683	76003.6836884359	78695.9552782559	27136.9843474176	73913.1576034522	23885.6880886648	18162.2534931534	93063.1496765591	61612.8039935046	32261.3925906231	56864.9275080674	61425.8393553561	19782.2724865756	89328.71415635	70191.7242309347	80200.6702457331	89655.047667118	37193.2932086808	19404.3240588561	27320.4061937127	33779.3306945975	77892.6032516668	21383.9789164872	99502.8930085698	59997.1031004028	52955.2992623778	57755.5960592954	71984.9691454155	60036.03226528	79280.9367218902	2812.23603750615	72640.2730225906	68270.8568658798	20045.7823790903	76839.8315444269	84222.9245802513	59264.8294385186	57514.825793489	36750.5192023371	45612.6310835805	43004.2456268141	58985.5990077707	69169.1398916071	31571.244412044	72747.4326874911	52602.9694865227	26198.9520701766	37593.3628348114	54953.6606543686	15053.6124818815	69555.851557375	36266.0684924251	95501.6531388399	41583.9994220218	74834.1758123692	57995.2258681652	71624.4505193982	55613.4145963142	9880.17081371113	97933.9509155565	26039.197557148	10185.4925810245	20893.7012091191	83874.4917341853	50680.9125618636	97881.2336441702	93065.510361317	10942.0343154672	36293.4534079074	105045.707169505	24512.4284342632	74321.016545506	48090.4728740272	59179.3880297778	37618.0319832952	72888.8833047605	60064.3906324729	57879.0118691254	18422.3369872861	29861.6774343848	52429.7145169351	19204.9243835915	20285.5886835385	50019.7144141016	25064.2865582848
51074.8528414442	22386.9983330831	25451.0750748918	42589.4112785916	44146.3478029423	46646.5047451404	49453.1039865117	39929.311127421	4303.92625069049	25074.304581464	34476.6050224655	27386.2943158263	25298.6680339938	23065.8287750839	38071.1877233213	46858.7225464115	52158.6789516	75494.4514332055	62259.8199228827	47128.410673658	46979.6135790656	13338.1275431233	54122.5844665898	47293.0794113646	31971.492536803	26849.4965638801	66290.4578791996	23698.7545918519	30477.6514394791	52960.2078775296	56276.7050449366	59231.9944872826	65231.7968141718	5513.0357212931	59243.3604459746	24676.1394326086	42645.3364853448	20844.3966145506	21132.3014976762	37517.1344220959	49449.6827532146	40470.2444022831	64698.7596853153	31481.9173619981	76350.6424054549	22671.8619544139	21780.4022814033	23290.5864836478	65042.367444991	47131.9094805147	62808.5980089892	72431.2604125346	43447.2050485396	43953.0267502816	7237.55766008332	50506.5956601726	51038.0232401346	16703.8134138485	15167.1748049805	33827.6877611636	40542.7910038404	44535.3705180903	22585.9093480459	66064.2943421699	59371.9775502147	28243.2075335916	37268.2785416609	39428.4674019137	42625.7864532598	34314.6347811462	39751.3429819949	25429.0642202602	66946.9683404138	41491.9427805748	27031.0440394606	28783.2379221479	22105.3430758375	52211.2778286842	53664.6794940723	30873.1850633938	51115.3837180281	69607.5401666767	22926.8252732072	55382.5818301486	36378.8371808126	53299.5821539579	36348.4811794133	62809.6317173818	60681.5274785655	46479.7042780623	44783.8586672241	33575.8787535766	30404.1891418322	33778.5504761518	67537.9541313132	42884.8671109918	34263.1123391238	35408.5007582489	40286.2951505224	44053.991092139	60453.4341504879	55338.2189474583	22722.0091711848	18130.8267830587	12705.1279793726	48361.7900189942	19000.5326751435	37075.9916625304	22863.8939642236	42192.1684107626	19454.7628326924	43227.5195826695	11156.6283767021	18934.1918494798	33365.0303419797	35981.5057236769	32942.1594533213	61671.0366406294	30314.2919657236	50881.5507145592	46578.2726012483	34545.1140533885	32804.8373503459	31758.2095336687	63688.6852177857	64977.7380262372	47764.517932666	21843.6664527823	61931.269568787	10986.5181766478	57111.1627777538	52486.1141663142	52464.1894797307	46917.7749992889	64918.8073126332	19787.5368039388	40216.9099634562	10314.6488228763	36768.1851951837	39550.5371048879	34781.7697332182	48772.2776252384	20465.0493783723	23680.6643824567	36564.4432137688	29468.2969650404	28009.4856583123	21369.9738153137	39562.578510407	49008.7027726992
74528.221062382	45739.6116329778	38862.2023093627	16770.9654097362	29708.2213670415	56634.8865047958	27147.7311016216	65764.1337278222	27968.7536263894	38681.6055008101	33829.3999166163	39014.2656973576	41526.2906190786	31342.2601551409	56932.4133709862	68890.9494589325	26948.9226826248	97928.7021681282	84324.2925802523	22415.5026961976	64057.2518778775	38771.6795311447	71443.2193582338	71339.5273735989	50868.9024075389	49951.113926492	90143.7775243511	46468.8049304361	31722.333181956	76697.8086365022	81768.4678313396	83282.1181734457	90714.727441369	30853.8205548711	80949.4696626992	33575.5074973647	23664.8611438981	20868.1408182621	46703.4679567798	53185.8496316457	69604.246067769	58386.7570627977	86199.1434625435	52956.8499509329	99660.4983467722	39234.3329579513	13134.9688320854	29351.1267310801	87974.7413756788	39318.2057384409	88123.8200472888	94296.495642087	31197.4197142279	18803.4761358445	22033.6573023247	25821.9620441982	25194.5679495925	12776.8663923541	18113.9348872682	56829.8138916464	31636.2326077667	38452.8259759453	34789.3509801742	51692.257871338	83843.676675002	35594.8548882109	62248.749487258	64045.2956634778	18348.3368593787	58888.4338355713	16629.5437842709	27551.2998717422	92277.1098204653	29678.4544548831	1197.36253107318	25749.8171854407	47365.3669455448	32423.3861807957	79279.61943107	43692.6946392111	76693.0051608109	93677.6806660027	40744.1056598784	36919.2953664799	11832.2844682054	28372.3727047181	55376.9037770004	49103.267665633	85061.5531255412	67523.9851590503	63498.5114714504	25814.5142802397	51562.4136438811	58295.1238910743	88980.3884731073	31554.2744386392	59487.4349233603	37751.6154130593	19024.7145999374	69891.9269297936	85231.1314625682	73081.8665982661	29237.6745203225	36791.8354086884	37444.6520836496	22825.089787397	34857.6891343158	62822.7815917183	37107.240218952	67838.3863433165	44891.1987247883	48923.907583123	15056.7436567229	44763.5322890271	34467.117302478	61817.5366160687	7802.65671206313	87457.204577033	9906.65581879231	75472.9277696624	66804.279652882	43034.8235698373	23612.603713471	24562.0577184444	89426.9073242709	47261.4724209423	41797.3202771757	25265.5106649371	86313.7389514674	28299.4981646101	79621.9632877637	75429.1621398325	41878.2308823005	21122.5233863044	88119.6521556702	27536.4184192845	66063.3204143214	24908.4652902588	27109.5760238075	13955.3675376099	60092.2626344185	30329.6665140868	46266.3025437211	24151.1689992979	46492.2427396853	52607.2777715809	12971.3119183904	21487.1536404409	58723.9590416565	51777.0439265903
77808.0580387011	49180.5384254767	42848.7132555283	12745.2247600541	30359.1650496781	60162.0162451602	25439.6123149283	69720.2253666859	31768.8876609409	40978.0693737394	34168.11134875	42896.3580945655	44079.621273834	33273.2580714324	59563.5998682156	73101.3979414786	23745.2422801742	102135.856187012	87297.4778563293	18207.4420778083	68060.7785238229	42888.6961437631	75435.5771162528	74751.9986768514	55012.389353307	53311.6843150449	94372.2376144884	50697.3728796727	34930.193850852	80028.0169558287	85533.0855493842	87508.5805498216	94859.4014482671	34744.4053458106	83869.8306377246	35458.5660749534	20675.6797538951	22566.7248041428	50553.0024520839	57161.6986652846	73750.8614136663	60855.0955937132	90381.1317226605	56033.8367748945	103885.902043038	41900.9638533093	14661.9063874721	31099.5008295154	91104.8697178096	40935.272419871	92290.5452324908	98486.849927267	29404.8940625969	15824.2537266664	25624.3894173595	22982.5037701796	21219.8676938959	16919.0882271379	22222.0272764203	61058.3349926706	30523.6296977736	40395.5422066511	37064.8547338659	51668.4812730825	87318.1875972228	37140.9271357721	65898.1930295531	67605.1383784082	16026.2564746986	62457.9092737668	15127.7069147132	31037.0669086554	96443.0867839227	28059.9629605326	3059.80049785936	26262.9570248558	51132.0156747817	31445.4355231879	83094.6851708001	45711.1303604212	80817.2954878563	97904.8210387265	44898.6998936066	36202.8533011125	9845.72730987511	25335.9443631765	58053.4682035905	49279.8039677204	88511.7565966479	71707.436884617	67592.7130836084	25354.3446289397	54607.3836491375	62502.4089644599	93158.2201262085	32814.1077456487	63205.830378998	38396.2545292098	18227.3348246254	73912.8309171932	89437.6945846582	77095.3635401724	31063.1077953664	40990.2831909578	41612.0935200325	18633.5790064725	37596.6043555654	66898.4671584247	41157.677002817	71944.9994729272	49018.1936628549	52144.0195502709	18892.4044386437	48793.5920600114	37552.9113619889	65841.1931258177	3665.58571047733	91358.7687579749	8084.07118532466	79684.8303784813	70958.6255254806	44437.6830142082	23045.1674154454	27031.3843635894	93296.093990482	46504.8983014203	43650.7885250459	28981.6604525933	90534.6294217565	31537.4797802598	82698.5242091202	78605.5165444767	42892.6839898073	17395.827229989	91304.1707832572	31459.6569332859	70041.1293253244	28139.1911166074	26130.5880628551	9763.36839652284	63832.4555462667	27218.180119479	50207.6017988992	27663.2898730147	50138.0200215159	56835.7589815995	15208.3320944208	25145.2498989333	62852.3528495675	54623.0588942019
20786.7153300747	26131.1984763926	49237.8732526672	85246.0564609681	83304.207855209	62350.3731422184	91584.5796702262	4363.66257960109	40760.1913121911	43443.9144094259	62289.0563557663	51936.795238637	39362.8765926784	49995.8677928146	33450.0863084361	35152.2826154707	95035.4188391138	51617.1494599502	33234.8326060574	88866.4957224273	49367.2742596299	31245.2579591962	52459.2079837424	16138.6481901397	40714.1571622232	23935.4302900576	38603.4773193429	32054.7665176525	63486.6858651811	20441.852871374	13968.9341537966	32617.8456062488	27922.6701690158	37777.1003757608	32479.8772720016	49453.0970462866	81374.8380845801	56628.2130937447	21967.4514524037	48575.0309726804	42471.2427538597	36186.8569803001	46926.987085268	26757.3988430623	48928.9425307109	39308.7024295459	61642.7669429156	52251.803748407	32163.7378152724	81710.2406985938	27266.5890517659	51270.1825830458	77592.605546344	86837.5615040453	47140.507603878	93300.9921202069	93726.7113703379	59010.0437339946	55817.8991757806	29180.4339826469	72946.0364349514	78403.4469493576	45464.1233381581	102864.896037867	21441.9767077193	51766.8221291919	10376.878026842	11940.6548507007	85403.2300766266	14243.7761068351	82361.2663041765	60311.3290063157	30611.7482820999	75808.5540178236	69794.1294683224	61633.3934315685	21640.6915278529	93225.4135646115	10978.8556479189	44823.8021701717	16109.6045448565	40124.7577792239	42572.4935674046	95564.4516055048	79242.2773074979	96129.3766555569	32899.0298432385	99420.4944930077	22920.7423318401	38434.1466295393	44469.7409021612	67583.7381220519	27925.0155829968	22480.2909644836	49114.1866116073	80559.891492345	10861.1772699339	59703.299800327	82441.7152140336	6845.72342877212	29259.8147828618	52109.5928191528	51738.2020585293	41856.6627617414	33490.3470280122	90679.168520166	41283.9529116928	11008.2354549212	47818.6746121677	11816.8907758913	26000.6156825269	66217.8296015662	53618.6933471425	24494.1515132835	65197.0171192966	9341.28285342504	75342.4678217556	18868.929112398	71525.1984462591	24585.6600451751	41018.6881601304	51928.4889499706	68062.1900775957	69731.7099303927	20799.4070282583	104140.349450523	80800.0510420467	57893.2865925284	32678.697691079	42765.0374347234	28183.5900656183	23783.8220262932	88098.280194587	89748.1967973711	31075.7522755697	54048.0668285846	5033.10911898323	45821.1007725418	70943.442622469	82026.2723492911	9975.54060557402	86349.0808728687	22445.8743280473	60579.8656205433	57367.7557186779	29278.2883054445	69805.9051381063	59697.0368936046	41565.7223920105	73329.4305083179
